"time","output","temperature_room","temperature_labnode"
"2022-09-21 03:49:58+00",877,296.1325,306.225
"2022-09-21 03:50:00+00",877,296.125,306.24
"2022-09-21 03:50:02+00",877,296.12142857142857,306.24
"2022-09-21 03:50:04+00",877,296.1266666666667,306.24
"2022-09-21 03:50:06+00",877,296.11400000000003,306.23
"2022-09-21 03:50:08+00",877,296.12166666666667,306.23
"2022-09-21 03:50:10+00",877,296.12125,306.22
"2022-09-21 03:50:12+00",877,296.12399999999997,306.235
"2022-09-21 03:50:14+00",877,296.12399999999997,306.22
"2022-09-21 03:50:16+00",877,296.1333333333334,306.225
"2022-09-21 03:50:18+00",877,296.12666666666667,306.23
"2022-09-21 03:50:20+00",877,296.13375,306.22
"2022-09-21 03:50:22+00",877,296.1225,306.23
"2022-09-21 03:50:24+00",877,296.12000000000006,306.23
"2022-09-21 03:50:26+00",877,296.11999999999995,306.245
"2022-09-21 03:50:28+00",877,296.13199999999995,306.22
"2022-09-21 03:50:30+00",877,296.135,306.21500000000003
"2022-09-21 03:50:32+00",877,296.135,306.225
"2022-09-21 03:50:34+00",877,296.12571428571425,306.225
"2022-09-21 03:50:36+00",877,296.1333333333334,306.205
"2022-09-21 03:50:38+00",877,296.14125,306.21
"2022-09-21 03:50:40+00",877,296.1325,306.21500000000003
"2022-09-21 03:50:42+00",877,296.14,306.205
"2022-09-21 03:50:44+00",877,296.1325,306.21
"2022-09-21 03:50:46+00",877,296.13800000000003,306.2
"2022-09-21 03:50:48+00",877,296.142,306.21000000000004
"2022-09-21 03:50:50+00",877,296.15,306.195
"2022-09-21 03:50:52+00",877,296.1542857142857,306.195
"2022-09-21 03:50:54+00",877,296.13714285714286,306.185
"2022-09-21 03:50:56+00",877,296.154,306.195
"2022-09-21 03:50:58+00",877,296.1471428571429,306.2
"2022-09-21 03:51:00+00",877,296.1557142857143,306.195
"2022-09-21 03:51:02+00",877,296.16,306.19
"2022-09-21 03:51:04+00",877,296.1675,306.185
"2022-09-21 03:51:06+00",877,296.168,306.19
"2022-09-21 03:51:08+00",877,296.17285714285714,306.185
"2022-09-21 03:51:10+00",877,296.1471428571429,306.19
"2022-09-21 03:51:12+00",877,296.1625,306.185
"2022-09-21 03:51:14+00",877,296.16,306.185
"2022-09-21 03:51:16+00",877,296.165,306.185
"2022-09-21 03:51:18+00",877,296.1685714285714,306.185
"2022-09-21 03:51:20+00",877,296.17,306.2
"2022-09-21 03:51:22+00",877,296.1642857142857,306.19
"2022-09-21 03:51:24+00",877,296.16600000000005,306.2
"2022-09-21 03:51:26+00",877,296.165,306.2
"2022-09-21 03:51:28+00",877,296.17400000000004,306.195
"2022-09-21 03:51:30+00",877,296.17,306.2
"2022-09-21 03:51:32+00",877,296.1583333333333,306.2
"2022-09-21 03:51:34+00",877,296.17,306.205
"2022-09-21 03:51:36+00",877,296.15999999999997,306.21500000000003
"2022-09-21 03:51:38+00",877,296.17,306.205
"2022-09-21 03:51:40+00",877,296.16333333333336,306.21500000000003
"2022-09-21 03:51:42+00",877,296.18,306.22
"2022-09-21 03:51:44+00",877,296.16400000000004,306.22
"2022-09-21 03:51:46+00",877,296.16200000000003,306.21500000000003
"2022-09-21 03:51:48+00",877,296.1625,306.21
"2022-09-21 03:51:50+00",877,296.1671428571429,306.2
"2022-09-21 03:51:52+00",877,296.17400000000004,306.21
"2022-09-21 03:51:54+00",877,296.1625,306.22
"2022-09-21 03:51:56+00",877,296.18,306.21500000000003
"2022-09-21 03:51:58+00",877,296.185,306.21500000000003
"2022-09-21 03:52:00+00",877,296.1775,306.21
"2022-09-21 03:52:02+00",877,296.16125,306.22
"2022-09-21 03:52:04+00",877,296.17,306.21
"2022-09-21 03:52:06+00",877,296.17833333333334,306.24
"2022-09-21 03:52:08+00",877,296.18333333333334,306.24
"2022-09-21 03:52:10+00",877,296.18,306.245
"2022-09-21 03:52:12+00",877,296.18,306.24
"2022-09-21 03:52:14+00",877,296.1766666666667,306.235
"2022-09-21 03:52:16+00",877,296.1775,306.23
"2022-09-21 03:52:18+00",877,296.185,306.24
"2022-09-21 03:52:20+00",877,296.1766666666667,306.24
"2022-09-21 03:52:22+00",877,296.18142857142857,306.235
"2022-09-21 03:52:24+00",877,296.18,306.245
"2022-09-21 03:52:26+00",877,296.17571428571426,306.24
"2022-09-21 03:52:28+00",877,296.18,306.245
"2022-09-21 03:52:30+00",877,296.1816666666667,306.245
"2022-09-21 03:52:32+00",877,296.1857142857143,306.24
"2022-09-21 03:52:34+00",877,296.1914285714286,306.26
"2022-09-21 03:52:36+00",877,296.18,306.25
"2022-09-21 03:52:38+00",877,296.19,306.25
"2022-09-21 03:52:40+00",877,296.1716666666667,306.245
"2022-09-21 03:52:42+00",877,296.1775,306.255
"2022-09-21 03:52:44+00",877,296.17,306.245
"2022-09-21 03:52:46+00",877,296.19,306.24
"2022-09-21 03:52:48+00",877,296.19166666666666,306.25
"2022-09-21 03:52:50+00",877,296.18,306.245
"2022-09-21 03:52:52+00",877,296.185,306.255
"2022-09-21 03:52:54+00",877,296.17125,306.25
"2022-09-21 03:52:56+00",877,296.18,306.26
"2022-09-21 03:52:58+00",877,296.17833333333334,306.25
"2022-09-21 03:53:00+00",877,296.185,306.255
"2022-09-21 03:53:02+00",877,296.175,306.26
"2022-09-21 03:53:04+00",877,296.18,306.25
"2022-09-21 03:53:06+00",877,296.1842857142857,306.255
"2022-09-21 03:53:08+00",877,296.19,306.255
"2022-09-21 03:53:10+00",877,296.19,306.255
"2022-09-21 03:53:12+00",877,296.17400000000004,306.26
"2022-09-21 03:53:14+00",877,296.19,306.26
"2022-09-21 03:53:16+00",877,296.1775,306.26
"2022-09-21 03:53:18+00",877,296.19,306.25
"2022-09-21 03:53:20+00",877,296.18111111111114,306.255
"2022-09-21 03:53:22+00",877,296.18857142857144,306.245
"2022-09-21 03:53:24+00",877,296.18833333333333,306.255
"2022-09-21 03:53:26+00",877,296.19571428571425,306.245
"2022-09-21 03:53:28+00",877,296.18,306.24
"2022-09-21 03:53:30+00",877,296.1857142857143,306.25
"2022-09-21 03:53:32+00",877,296.18,306.25
"2022-09-21 03:53:34+00",877,296.1766666666667,306.25
"2022-09-21 03:53:36+00",877,296.19800000000004,306.255
"2022-09-21 03:53:38+00",877,296.19666666666666,306.25
"2022-09-21 03:53:40+00",877,296.17833333333334,306.245
"2022-09-21 03:53:42+00",877,296.18833333333333,306.255
"2022-09-21 03:53:44+00",877,296.1871428571429,306.255
"2022-09-21 03:53:46+00",877,296.19571428571425,306.25
"2022-09-21 03:53:48+00",877,296.1933333333333,306.26
"2022-09-21 03:53:50+00",877,296.18600000000004,306.255
"2022-09-21 03:53:52+00",877,296.1816666666667,306.25
"2022-09-21 03:53:54+00",877,296.20285714285717,306.26
"2022-09-21 03:53:56+00",877,296.196,306.26
"2022-09-21 03:53:58+00",877,296.18857142857144,306.26
"2022-09-21 03:54:00+00",877,296.1985714285714,306.255
"2022-09-21 03:54:02+00",877,296.182,306.265
"2022-09-21 03:54:04+00",877,296.196,306.26
"2022-09-21 03:54:06+00",877,296.2033333333333,306.265
"2022-09-21 03:54:08+00",877,296.1842857142857,306.26
"2022-09-21 03:54:10+00",877,296.18666666666667,306.28
"2022-09-21 03:54:12+00",877,296.18600000000004,306.27
"2022-09-21 03:54:14+00",877,296.188,306.265
"2022-09-21 03:54:16+00",877,296.1983333333333,306.27
"2022-09-21 03:54:18+00",877,296.185,306.265
"2022-09-21 03:54:20+00",877,296.19428571428574,306.26
"2022-09-21 03:54:22+00",877,296.1871428571429,306.265
"2022-09-21 03:54:24+00",877,296.1933333333333,306.265
"2022-09-21 03:54:26+00",877,296.194,306.265
"2022-09-21 03:54:28+00",877,296.205,306.26
"2022-09-21 03:54:30+00",877,296.18600000000004,306.265
"2022-09-21 03:54:32+00",877,296.19250000000005,306.265
"2022-09-21 03:54:34+00",877,296.1842857142857,306.265
"2022-09-21 03:54:36+00",877,296.19428571428574,306.26
"2022-09-21 03:54:38+00",877,296.19428571428574,306.265
"2022-09-21 03:54:40+00",877,296.205,306.265
"2022-09-21 03:54:42+00",877,296.19666666666666,306.265
"2022-09-21 03:54:44+00",877,296.2,306.265
"2022-09-21 03:54:46+00",877,296.20714285714286,306.26
"2022-09-21 03:54:48+00",877,296.196,306.265
"2022-09-21 03:54:50+00",877,296.20000000000005,306.26
"2022-09-21 03:54:52+00",877,296.2075,306.27
"2022-09-21 03:54:54+00",877,296.2,306.26
"2022-09-21 03:54:56+00",877,296.20285714285717,306.265
"2022-09-21 03:54:58+00",877,296.2,306.265
"2022-09-21 03:55:00+00",877,296.1983333333333,306.26
"2022-09-21 03:55:02+00",877,296.1928571428571,306.26
"2022-09-21 03:55:04+00",877,296.18833333333333,306.25
"2022-09-21 03:55:06+00",877,296.198,306.27
"2022-09-21 03:55:08+00",877,296.2,306.255
"2022-09-21 03:55:10+00",877,296.2,306.26
"2022-09-21 03:55:12+00",877,296.19,306.25
"2022-09-21 03:55:14+00",877,296.2033333333333,306.25
"2022-09-21 03:55:16+00",877,296.2,306.26
"2022-09-21 03:55:18+00",877,296.20500000000004,306.245
"2022-09-21 03:55:20+00",877,296.1933333333333,306.255
"2022-09-21 03:55:22+00",877,296.18666666666667,306.25
"2022-09-21 03:55:24+00",877,296.21000000000004,306.255
"2022-09-21 03:55:26+00",877,296.21857142857147,306.255
"2022-09-21 03:55:28+00",877,296.2066666666667,306.255
"2022-09-21 03:55:30+00",877,296.1985714285714,306.25
"2022-09-21 03:55:32+00",877,296.205,306.26
"2022-09-21 03:55:34+00",877,296.2071428571429,306.265
"2022-09-21 03:55:36+00",877,296.22,306.265
"2022-09-21 03:55:38+00",877,296.21857142857147,306.265
"2022-09-21 03:55:40+00",877,296.2,306.265
"2022-09-21 03:55:42+00",877,296.2,306.26
"2022-09-21 03:55:44+00",877,296.21,306.26
"2022-09-21 03:55:46+00",877,296.22200000000004,306.26
"2022-09-21 03:55:48+00",877,296.2214285714286,306.275
"2022-09-21 03:55:50+00",877,296.22,306.26
"2022-09-21 03:55:52+00",877,296.21833333333336,306.275
"2022-09-21 03:55:54+00",877,296.235,306.27
"2022-09-21 03:55:56+00",877,296.2242857142857,306.275
"2022-09-21 03:55:58+00",877,296.22,306.275
"2022-09-21 03:56:00+00",877,296.2075,306.27
"2022-09-21 03:56:02+00",877,296.2116666666667,306.275
"2022-09-21 03:56:04+00",877,296.23,306.275
"2022-09-21 03:56:06+00",877,296.226,306.27
"2022-09-21 03:56:08+00",877,296.22333333333336,306.275
"2022-09-21 03:56:10+00",877,296.21857142857147,306.275
"2022-09-21 03:56:12+00",877,296.2228571428572,306.28
"2022-09-21 03:56:14+00",877,296.23400000000004,306.28499999999997
"2022-09-21 03:56:16+00",877,296.24,306.28499999999997
"2022-09-21 03:56:18+00",877,296.2357142857143,306.3
"2022-09-21 03:56:20+00",877,296.2325,306.295
"2022-09-21 03:56:22+00",877,296.2371428571428,306.295
"2022-09-21 03:56:24+00",877,296.228,306.29
"2022-09-21 03:56:26+00",877,296.2371428571428,306.29
"2022-09-21 03:56:28+00",877,296.23,306.28499999999997
"2022-09-21 03:56:30+00",877,296.22285714285715,306.28999999999996
"2022-09-21 03:56:32+00",877,296.23,306.29
"2022-09-21 03:56:34+00",877,296.23857142857145,306.28499999999997
"2022-09-21 03:56:36+00",877,296.238,306.29
"2022-09-21 03:56:38+00",877,296.23400000000004,306.28
"2022-09-21 03:56:40+00",877,296.23333333333335,306.28
"2022-09-21 03:56:42+00",877,296.23125,306.29
"2022-09-21 03:56:44+00",877,296.24142857142857,306.295
"2022-09-21 03:56:46+00",877,296.2316666666667,306.295
"2022-09-21 03:56:48+00",877,296.23,306.29
"2022-09-21 03:56:50+00",877,296.23285714285714,306.295
"2022-09-21 03:56:52+00",877,296.2266666666667,306.28999999999996
"2022-09-21 03:56:54+00",877,296.23428571428576,306.29
"2022-09-21 03:56:56+00",877,296.2314285714286,306.28
"2022-09-21 03:56:58+00",877,296.2242857142857,306.295
"2022-09-21 03:57:00+00",877,296.22833333333335,306.3
"2022-09-21 03:57:02+00",877,296.23400000000004,306.3
"2022-09-21 03:57:04+00",877,296.2371428571428,306.305
"2022-09-21 03:57:06+00",877,296.228,306.315
"2022-09-21 03:57:08+00",877,296.22400000000005,306.3
"2022-09-21 03:57:10+00",877,296.21833333333336,306.3
"2022-09-21 03:57:12+00",877,296.24,306.3
"2022-09-21 03:57:14+00",877,296.23375,306.31
"2022-09-21 03:57:16+00",877,296.2257142857143,306.3
"2022-09-21 03:57:18+00",877,296.225,306.31
"2022-09-21 03:57:20+00",877,296.225,306.305
"2022-09-21 03:57:22+00",877,296.2266666666667,306.31
"2022-09-21 03:57:24+00",877,296.2375,306.31
"2022-09-21 03:57:26+00",877,296.236,306.305
"2022-09-21 03:57:28+00",877,296.24125000000004,306.305
"2022-09-21 03:57:30+00",877,296.2357142857143,306.305
"2022-09-21 03:57:32+00",877,296.24142857142857,306.31
"2022-09-21 03:57:34+00",877,296.24,306.29
"2022-09-21 03:57:36+00",877,296.23125000000005,306.305
"2022-09-21 03:57:38+00",877,296.23333333333335,306.3
"2022-09-21 03:57:40+00",877,296.23,306.305
"2022-09-21 03:57:42+00",877,296.23333333333335,306.31
"2022-09-21 03:57:44+00",877,296.24,306.31
"2022-09-21 03:57:46+00",877,296.23400000000004,306.305
"2022-09-21 03:57:48+00",877,296.23285714285714,306.305
"2022-09-21 03:57:50+00",877,296.2375,306.31
"2022-09-21 03:57:52+00",877,296.2325,306.31
"2022-09-21 03:57:54+00",877,296.2314285714286,306.31
"2022-09-21 03:57:56+00",877,296.23857142857145,306.3
"2022-09-21 03:57:58+00",877,296.2271428571429,306.305
"2022-09-21 03:58:00+00",877,296.226,306.3
"2022-09-21 03:58:02+00",877,296.23333333333335,306.28999999999996
"2022-09-21 03:58:04+00",877,296.22857142857146,306.295
"2022-09-21 03:58:06+00",877,296.2371428571428,306.28999999999996
"2022-09-21 03:58:08+00",877,296.23,306.28999999999996
"2022-09-21 03:58:10+00",877,296.23,306.29
"2022-09-21 03:58:12+00",877,296.23,306.29
"2022-09-21 03:58:14+00",877,296.23,306.28499999999997
"2022-09-21 03:58:16+00",877,296.21999999999997,306.27
"2022-09-21 03:58:18+00",877,296.2325,306.275
"2022-09-21 03:58:20+00",877,296.2257142857143,306.275
"2022-09-21 03:58:22+00",877,296.2371428571428,306.265
"2022-09-21 03:58:24+00",877,296.232,306.275
"2022-09-21 03:58:26+00",877,296.225,306.275
"2022-09-21 03:58:28+00",877,296.23400000000004,306.27
"2022-09-21 03:58:30+00",877,296.2275,306.28
"2022-09-21 03:58:32+00",877,296.2257142857143,306.28
"2022-09-21 03:58:34+00",877,296.2166666666667,306.28
"2022-09-21 03:58:36+00",877,296.21999999999997,306.29
"2022-09-21 03:58:38+00",877,296.22,306.28499999999997
"2022-09-21 03:58:40+00",877,296.2225,306.295
"2022-09-21 03:58:42+00",877,296.2225,306.28
"2022-09-21 03:58:44+00",877,296.225,306.28
"2022-09-21 03:58:46+00",877,296.20750000000004,306.28
"2022-09-21 03:58:48+00",877,296.22,306.28999999999996
"2022-09-21 03:58:50+00",877,296.2225,306.28
"2022-09-21 03:58:52+00",877,296.22333333333336,306.28499999999997
"2022-09-21 03:58:54+00",877,296.226,306.29
"2022-09-21 03:58:56+00",877,296.2225,306.28499999999997
"2022-09-21 03:58:58+00",877,296.218,306.28499999999997
"2022-09-21 03:59:00+00",877,296.22200000000004,306.275
"2022-09-21 03:59:02+00",877,296.22333333333336,306.28
"2022-09-21 03:59:04+00",877,296.232,306.275
"2022-09-21 03:59:06+00",877,296.22833333333335,306.28
"2022-09-21 03:59:08+00",877,296.21833333333336,306.275
"2022-09-21 03:59:10+00",877,296.22333333333336,306.28
"2022-09-21 03:59:12+00",877,296.23,306.27
"2022-09-21 03:59:14+00",877,296.2375,306.275
"2022-09-21 03:59:16+00",877,296.228,306.28
"2022-09-21 03:59:18+00",877,296.2314285714286,306.27
"2022-09-21 03:59:20+00",877,296.2357142857143,306.275
"2022-09-21 03:59:22+00",877,296.2316666666667,306.27
"2022-09-21 03:59:24+00",877,296.23,306.27
"2022-09-21 03:59:26+00",877,296.22400000000005,306.27
"2022-09-21 03:59:28+00",877,296.2366666666667,306.27
"2022-09-21 03:59:30+00",877,296.22200000000004,306.28
"2022-09-21 03:59:32+00",877,296.23,306.27
"2022-09-21 03:59:34+00",877,296.2416666666667,306.265
"2022-09-21 03:59:36+00",877,296.24,306.275
"2022-09-21 03:59:38+00",877,296.24,306.27
"2022-09-21 03:59:40+00",877,296.23400000000004,306.27
"2022-09-21 03:59:42+00",877,296.2375,306.26
"2022-09-21 03:59:44+00",877,296.2375,306.27
"2022-09-21 03:59:46+00",877,296.23428571428576,306.26
"2022-09-21 03:59:48+00",877,296.2371428571428,306.26
"2022-09-21 03:59:50+00",877,296.23,306.26
"2022-09-21 03:59:52+00",877,296.226,306.26
"2022-09-21 03:59:54+00",877,296.2242857142857,306.26
"2022-09-21 03:59:56+00",877,296.22200000000004,306.27
"2022-09-21 03:59:58+00",877,296.23,306.255
"2022-09-21 04:00:00+00",877,296.23400000000004,306.265
"2022-09-21 04:00:02+00",877,296.235,306.27
"2022-09-21 04:00:04+00",877,296.242,306.27
"2022-09-21 04:00:06+00",877,296.244,306.265
"2022-09-21 04:00:08+00",877,296.24666666666667,306.255
"2022-09-21 04:00:10+00",877,296.244,306.26
"2022-09-21 04:00:12+00",877,296.2475,306.25
"2022-09-21 04:00:14+00",877,296.24333333333334,306.265
"2022-09-21 04:00:16+00",877,296.25,306.265
"2022-09-21 04:00:18+00",877,296.24833333333333,306.27
"2022-09-21 04:00:20+00",877,296.2583333333333,306.27
"2022-09-21 04:00:22+00",877,296.265,306.255
"2022-09-21 04:00:24+00",877,296.26,306.27
"2022-09-21 04:00:26+00",877,296.258,306.275
"2022-09-21 04:00:28+00",877,296.255,306.28499999999997
"2022-09-21 04:00:30+00",877,296.25166666666667,306.28
"2022-09-21 04:00:32+00",877,296.27,306.275
"2022-09-21 04:00:34+00",877,296.26,306.28
"2022-09-21 04:00:36+00",877,296.2625,306.27
"2022-09-21 04:00:38+00",877,296.245,306.275
"2022-09-21 04:00:40+00",877,296.25333333333333,306.27
"2022-09-21 04:00:42+00",877,296.26,306.27
"2022-09-21 04:00:44+00",877,296.264,306.27
"2022-09-21 04:00:46+00",877,296.254,306.275
"2022-09-21 04:00:48+00",877,296.258,306.28499999999997
"2022-09-21 04:00:50+00",877,296.2583333333333,306.275
"2022-09-21 04:00:52+00",877,296.25625,306.28
"2022-09-21 04:00:54+00",877,296.25750000000005,306.27
"2022-09-21 04:00:56+00",877,296.2457142857143,306.28
"2022-09-21 04:00:58+00",877,296.25,306.27
"2022-09-21 04:01:00+00",877,296.25,306.275
"2022-09-21 04:01:02+00",877,296.26,306.28499999999997
"2022-09-21 04:01:04+00",877,296.25714285714287,306.28
"2022-09-21 04:01:06+00",877,296.26,306.28999999999996
"2022-09-21 04:01:08+00",877,296.25,306.28
"2022-09-21 04:01:10+00",877,296.265,306.28999999999996
"2022-09-21 04:01:12+00",877,296.245,306.29
"2022-09-21 04:01:14+00",877,296.2475,306.28499999999997
"2022-09-21 04:01:16+00",877,296.256,306.29
"2022-09-21 04:01:18+00",877,296.25333333333333,306.295
"2022-09-21 04:01:20+00",877,296.2625,306.29
"2022-09-21 04:01:22+00",877,296.26,306.29
"2022-09-21 04:01:24+00",877,296.26,306.28499999999997
"2022-09-21 04:01:26+00",877,296.2557142857143,306.29
"2022-09-21 04:01:28+00",877,296.2514285714286,306.29
"2022-09-21 04:01:30+00",877,296.25999999999993,306.29
"2022-09-21 04:01:32+00",877,296.25625,306.28499999999997
"2022-09-21 04:01:34+00",877,296.262,306.29
"2022-09-21 04:01:36+00",877,296.25,306.275
"2022-09-21 04:01:38+00",877,296.254,306.28
"2022-09-21 04:01:40+00",877,296.26250000000005,306.28499999999997
"2022-09-21 04:01:42+00",877,296.2625,306.28499999999997
"2022-09-21 04:01:44+00",877,296.258,306.28499999999997
"2022-09-21 04:01:46+00",877,296.24833333333333,306.28
"2022-09-21 04:01:48+00",877,296.25374999999997,306.28499999999997
"2022-09-21 04:01:50+00",877,296.26166666666666,306.29
"2022-09-21 04:01:52+00",877,296.25666666666666,306.28
"2022-09-21 04:01:54+00",877,296.2525,306.29
"2022-09-21 04:01:56+00",877,296.248,306.3
"2022-09-21 04:01:58+00",877,296.248,306.3
"2022-09-21 04:02:00+00",877,296.2457142857143,306.295
"2022-09-21 04:02:02+00",877,296.25,306.3
"2022-09-21 04:02:04+00",877,296.2471428571429,306.305
"2022-09-21 04:02:06+00",877,296.244,306.3
"2022-09-21 04:02:08+00",877,296.25,306.305
"2022-09-21 04:02:10+00",877,296.25,306.3
"2022-09-21 04:02:12+00",877,296.2485714285714,306.3
"2022-09-21 04:02:14+00",877,296.242,306.31
"2022-09-21 04:02:16+00",877,296.2471428571429,306.305
"2022-09-21 04:02:18+00",877,296.25166666666667,306.3
"2022-09-21 04:02:20+00",877,296.24375,306.3
"2022-09-21 04:02:22+00",877,296.25,306.315
"2022-09-21 04:02:24+00",877,296.248,306.315
"2022-09-21 04:02:26+00",877,296.25,306.305
"2022-09-21 04:02:28+00",877,296.25,306.305
"2022-09-21 04:02:30+00",877,296.2557142857143,306.31
"2022-09-21 04:02:32+00",877,296.254,306.305
"2022-09-21 04:02:34+00",877,296.2442857142857,306.305
"2022-09-21 04:02:36+00",877,296.252,306.3
"2022-09-21 04:02:38+00",877,296.24666666666667,306.295
"2022-09-21 04:02:40+00",877,296.2528571428571,306.295
"2022-09-21 04:02:42+00",877,296.254,306.305
"2022-09-21 04:02:44+00",877,296.248,306.28999999999996
"2022-09-21 04:02:46+00",877,296.24666666666667,306.29
"2022-09-21 04:02:48+00",877,296.24,306.29
"2022-09-21 04:02:50+00",877,296.25,306.29
"2022-09-21 04:02:52+00",877,296.24,306.295
"2022-09-21 04:02:54+00",877,296.255,306.29
"2022-09-21 04:02:56+00",877,296.2375,306.295
"2022-09-21 04:02:58+00",877,296.24333333333334,306.295
"2022-09-21 04:03:00+00",877,296.258,306.295
"2022-09-21 04:03:02+00",877,296.246,306.3
"2022-09-21 04:03:04+00",877,296.24142857142857,306.295
"2022-09-21 04:03:06+00",877,296.24,306.3
"2022-09-21 04:03:08+00",877,296.2442857142857,306.31
"2022-09-21 04:03:10+00",877,296.24666666666667,306.295
"2022-09-21 04:03:12+00",877,296.24,306.3
"2022-09-21 04:03:14+00",877,296.24,306.3
"2022-09-21 04:03:16+00",877,296.2442857142857,306.305
"2022-09-21 04:03:18+00",877,296.24,306.305
"2022-09-21 04:03:20+00",877,296.24375,306.295
"2022-09-21 04:03:22+00",877,296.2366666666667,306.3
"2022-09-21 04:03:24+00",877,296.23285714285714,306.3
"2022-09-21 04:03:26+00",877,296.2325,306.29
"2022-09-21 04:03:28+00",877,296.235,306.295
"2022-09-21 04:03:30+00",877,296.232,306.29
"2022-09-21 04:03:32+00",877,296.22875,306.3
"2022-09-21 04:03:34+00",877,296.232,306.295
"2022-09-21 04:03:36+00",877,296.2325,306.29
"2022-09-21 04:03:38+00",877,296.24,306.295
"2022-09-21 04:03:40+00",877,296.24333333333334,306.295
"2022-09-21 04:03:42+00",877,296.2375,306.29
"2022-09-21 04:03:44+00",877,296.23857142857145,306.295
"2022-09-21 04:03:46+00",877,296.228,306.28499999999997
"2022-09-21 04:03:48+00",877,296.23,306.295
"2022-09-21 04:03:50+00",877,296.245,306.28499999999997
"2022-09-21 04:03:52+00",877,296.2266666666667,306.28499999999997
"2022-09-21 04:03:54+00",877,296.24333333333334,306.28499999999997
"2022-09-21 04:03:56+00",877,296.2271428571429,306.28
"2022-09-21 04:03:58+00",877,296.24142857142857,306.29
"2022-09-21 04:04:00+00",877,296.2442857142857,306.28
"2022-09-21 04:04:02+00",877,296.23833333333334,306.28499999999997
"2022-09-21 04:04:04+00",877,296.23,306.28499999999997
"2022-09-21 04:04:06+00",877,296.24,306.28499999999997
"2022-09-21 04:04:08+00",877,296.2375,306.29
"2022-09-21 04:04:10+00",877,296.246,306.29
"2022-09-21 04:04:12+00",877,296.2285714285714,306.28499999999997
"2022-09-21 04:04:14+00",877,296.23285714285714,306.28499999999997
"2022-09-21 04:04:16+00",877,296.24285714285713,306.28499999999997
"2022-09-21 04:04:18+00",877,296.23,306.28999999999996
"2022-09-21 04:04:20+00",877,296.2366666666667,306.3
"2022-09-21 04:04:22+00",877,296.22,306.3
"2022-09-21 04:04:24+00",877,296.22333333333336,306.295
"2022-09-21 04:04:26+00",877,296.2257142857143,306.29
"2022-09-21 04:04:28+00",877,296.22333333333336,306.3
"2022-09-21 04:04:30+00",877,296.228,306.295
"2022-09-21 04:04:32+00",877,296.23,306.305
"2022-09-21 04:04:34+00",877,296.22,306.3
"2022-09-21 04:04:36+00",877,296.2016666666667,306.3
"2022-09-21 04:04:38+00",877,296.216,306.31
"2022-09-21 04:04:40+00",877,296.22857142857146,306.295
"2022-09-21 04:04:42+00",877,296.22,306.305
"2022-09-21 04:04:44+00",877,296.21,306.3
"2022-09-21 04:04:46+00",877,296.22333333333336,306.295
"2022-09-21 04:04:48+00",877,296.2266666666667,306.295
"2022-09-21 04:04:50+00",877,296.22333333333336,306.3
"2022-09-21 04:04:52+00",877,296.21999999999997,306.295
"2022-09-21 04:04:54+00",877,296.22,306.3
"2022-09-21 04:04:56+00",877,296.20400000000006,306.31
"2022-09-21 04:04:58+00",877,296.226,306.295
"2022-09-21 04:05:00+00",877,296.22333333333336,306.295
"2022-09-21 04:05:02+00",877,296.21000000000004,306.295
"2022-09-21 04:05:04+00",877,296.20624999999995,306.28999999999996
"2022-09-21 04:05:06+00",877,296.20714285714286,306.29499999999996
"2022-09-21 04:05:08+00",877,296.2075,306.29
"2022-09-21 04:05:10+00",877,296.204,306.3
"2022-09-21 04:05:12+00",877,296.2,306.305
"2022-09-21 04:05:14+00",877,296.195,306.3
"2022-09-21 04:05:16+00",877,296.2033333333333,306.3
"2022-09-21 04:05:18+00",877,296.2,306.305
"2022-09-21 04:05:20+00",877,296.2075,306.305
"2022-09-21 04:05:22+00",877,296.21000000000004,306.295
"2022-09-21 04:05:24+00",877,296.2075,306.3
"2022-09-21 04:05:26+00",877,296.20400000000006,306.295
"2022-09-21 04:05:28+00",877,296.20714285714286,306.3
"2022-09-21 04:05:30+00",877,296.19714285714286,306.3
"2022-09-21 04:05:32+00",877,296.19,306.3
"2022-09-21 04:05:34+00",877,296.18600000000004,306.29
"2022-09-21 04:05:36+00",877,296.19166666666666,306.3
"2022-09-21 04:05:38+00",877,296.205,306.295
"2022-09-21 04:05:40+00",877,296.198,306.28999999999996
"2022-09-21 04:05:42+00",877,296.18833333333333,306.29
"2022-09-21 04:05:44+00",877,296.19666666666666,306.29
"2022-09-21 04:05:46+00",877,296.19428571428574,306.295
"2022-09-21 04:05:48+00",877,296.1983333333334,306.29
"2022-09-21 04:05:50+00",877,296.19714285714286,306.28499999999997
"2022-09-21 04:05:52+00",877,296.1928571428571,306.29
"2022-09-21 04:05:54+00",877,296.1983333333333,306.28499999999997
"2022-09-21 04:05:56+00",877,296.18857142857144,306.3
"2022-09-21 04:05:58+00",877,296.18600000000004,306.3
"2022-09-21 04:06:00+00",877,296.198,306.29
"2022-09-21 04:06:02+00",877,296.2,306.295
"2022-09-21 04:06:04+00",877,296.18833333333333,306.295
"2022-09-21 04:06:06+00",877,296.196,306.31
"2022-09-21 04:06:08+00",877,296.20142857142855,306.305
"2022-09-21 04:06:10+00",877,296.2,306.31
"2022-09-21 04:06:12+00",877,296.195,306.3
"2022-09-21 04:06:14+00",877,296.196,306.295
"2022-09-21 04:06:16+00",877,296.2,306.31
