time,Output,Temperature
2022-09-13 05:18:28+00,1775,309.09
2022-09-13 05:18:30+00,1775,309.09
2022-09-13 05:18:32+00,1775,309.09
2022-09-13 05:18:34+00,1775,309.1
2022-09-13 05:18:36+00,1775,309.09
2022-09-13 05:18:38+00,1775,309.09
2022-09-13 05:18:40+00,1775,309.09
2022-09-13 05:18:42+00,1775,309.09
2022-09-13 05:18:44+00,1775,309.09
2022-09-13 05:18:46+00,1775,309.085
2022-09-13 05:18:48+00,1775,309.085
2022-09-13 05:18:50+00,1775,309.095
2022-09-13 05:18:52+00,1775,309.1
2022-09-13 05:18:54+00,1775,309.09
2022-09-13 05:18:56+00,1775,309.08
2022-09-13 05:18:58+00,1775,309.09
2022-09-13 05:19:00+00,1775,309.095
2022-09-13 05:19:02+00,1775,309.095
2022-09-13 05:19:04+00,1775,309.085
2022-09-13 05:19:06+00,1775,309.085
2022-09-13 05:19:08+00,1775,309.09
2022-09-13 05:19:10+00,1775,309.09
2022-09-13 05:19:12+00,1775,309.095
2022-09-13 05:19:14+00,1775,309.085
2022-09-13 05:19:16+00,1775,309.085
2022-09-13 05:19:18+00,1775,309.085
2022-09-13 05:19:20+00,1775,309.08
2022-09-13 05:19:22+00,1775,309.075
2022-09-13 05:19:24+00,1775,309.09
2022-09-13 05:19:26+00,1775,309.085
2022-09-13 05:19:28+00,1775,309.08
2022-09-13 05:19:30+00,1775,309.085
2022-09-13 05:19:32+00,1775,309.09
2022-09-13 05:19:34+00,1775,309.09
2022-09-13 05:19:36+00,1775,309.075
2022-09-13 05:19:38+00,1775,309.08
2022-09-13 05:19:40+00,1775,309.08
2022-09-13 05:19:42+00,1775,309.085
2022-09-13 05:19:44+00,1775,309.075
2022-09-13 05:19:46+00,1775,309.08
2022-09-13 05:19:48+00,1775,309.06
2022-09-13 05:19:50+00,1775,309.08
2022-09-13 05:19:52+00,1775,309.08
2022-09-13 05:19:54+00,1775,309.075
2022-09-13 05:19:56+00,1775,309.085
2022-09-13 05:19:58+00,1775,309.075
2022-09-13 05:20:00+00,1775,309.075
2022-09-13 05:20:02+00,1775,309.085
2022-09-13 05:20:04+00,1775,309.07
2022-09-13 05:20:06+00,1775,309.08
2022-09-13 05:20:08+00,1775,309.085
2022-09-13 05:20:10+00,1775,309.08
2022-09-13 05:20:12+00,1775,309.075
2022-09-13 05:20:14+00,1775,309.07
2022-09-13 05:20:16+00,1775,309.075
2022-09-13 05:20:18+00,1775,309.065
2022-09-13 05:20:20+00,1775,309.08
2022-09-13 05:20:22+00,1775,309.075
2022-09-13 05:20:24+00,1775,309.08
2022-09-13 05:20:26+00,1775,309.07
2022-09-13 05:20:28+00,1775,309.07
2022-09-13 05:20:30+00,1775,309.085
2022-09-13 05:20:32+00,1775,309.07
2022-09-13 05:20:34+00,1775,309.075
2022-09-13 05:20:36+00,1775,309.07
2022-09-13 05:20:38+00,1775,309.075
2022-09-13 05:20:40+00,1775,309.07
2022-09-13 05:20:42+00,1775,309.09
2022-09-13 05:20:44+00,1775,309.07
2022-09-13 05:20:46+00,1775,309.075
2022-09-13 05:20:48+00,1775,309.08
2022-09-13 05:20:50+00,1775,309.08
2022-09-13 05:20:52+00,1775,309.075
2022-09-13 05:20:54+00,1775,309.07
2022-09-13 05:20:56+00,1775,309.065
2022-09-13 05:20:58+00,1775,309.07
2022-09-13 05:21:00+00,1775,309.07
2022-09-13 05:21:02+00,1775,309.07
2022-09-13 05:21:04+00,1775,309.065
2022-09-13 05:21:06+00,1775,309.06
2022-09-13 05:21:08+00,1775,309.06
2022-09-13 05:21:10+00,1775,309.065
2022-09-13 05:21:12+00,1775,309.07
2022-09-13 05:21:14+00,1775,309.065
2022-09-13 05:21:16+00,1775,309.055
2022-09-13 05:21:18+00,1775,309.055
2022-09-13 05:21:20+00,1775,309.06
2022-09-13 05:21:22+00,1775,309.065
2022-09-13 05:21:24+00,1775,309.065
2022-09-13 05:21:26+00,1775,309.07
2022-09-13 05:21:28+00,1775,309.06
2022-09-13 05:21:30+00,1775,309.065
2022-09-13 05:21:32+00,1775,309.075
2022-09-13 05:21:34+00,1775,309.065
2022-09-13 05:21:36+00,1775,309.06
2022-09-13 05:21:38+00,1775,309.06
2022-09-13 05:21:40+00,1775,309.06
2022-09-13 05:21:42+00,1775,309.06
2022-09-13 05:21:44+00,1775,309.055
2022-09-13 05:21:46+00,1775,309.06
2022-09-13 05:21:48+00,1775,309.055
2022-09-13 05:21:50+00,1775,309.055
2022-09-13 05:21:52+00,1775,309.06
2022-09-13 05:21:54+00,1775,309.05
2022-09-13 05:21:56+00,1775,309.055
2022-09-13 05:21:58+00,1775,309.06
2022-09-13 05:22:00+00,1775,309.065
2022-09-13 05:22:02+00,1775,309.06
2022-09-13 05:22:04+00,1775,309.06
2022-09-13 05:22:06+00,1775,309.06
2022-09-13 05:22:08+00,1775,309.045
2022-09-13 05:22:10+00,1775,309.055
2022-09-13 05:22:12+00,1775,309.055
2022-09-13 05:22:14+00,1775,309.05
2022-09-13 05:22:16+00,1775,309.06
2022-09-13 05:22:18+00,1775,309.05
2022-09-13 05:22:20+00,1775,309.05
2022-09-13 05:22:22+00,1775,309.05
2022-09-13 05:22:24+00,1775,309.06
2022-09-13 05:22:26+00,1775,309.05
2022-09-13 05:22:28+00,1775,309.045
2022-09-13 05:22:30+00,1775,309.055
2022-09-13 05:22:32+00,1775,309.055
2022-09-13 05:22:34+00,1775,309.05
2022-09-13 05:22:36+00,1775,309.06
2022-09-13 05:22:38+00,1775,309.055
2022-09-13 05:22:40+00,1775,309.05
2022-09-13 05:22:42+00,1775,309.055
2022-09-13 05:22:44+00,1775,309.055
2022-09-13 05:22:46+00,1775,309.04
2022-09-13 05:22:48+00,1775,309.055
2022-09-13 05:22:50+00,1775,309.045
2022-09-13 05:22:52+00,1775,309.03
2022-09-13 05:22:54+00,1775,309.055
2022-09-13 05:22:56+00,1775,309.045
2022-09-13 05:22:58+00,1775,309.04
2022-09-13 05:23:00+00,1775,309.05
2022-09-13 05:23:02+00,1775,309.04
2022-09-13 05:23:04+00,1775,309.05
2022-09-13 05:23:06+00,1775,309.04
2022-09-13 05:23:08+00,1775,309.04
2022-09-13 05:23:10+00,1775,309.05
2022-09-13 05:23:12+00,1775,309.05
2022-09-13 05:23:14+00,1775,309.05
2022-09-13 05:23:16+00,1775,309.05
2022-09-13 05:23:18+00,1775,309.03
2022-09-13 05:23:20+00,1775,309.04
2022-09-13 05:23:22+00,1775,309.04
2022-09-13 05:23:24+00,1775,309.03
2022-09-13 05:23:26+00,1775,309.045
2022-09-13 05:23:28+00,1775,309.04
2022-09-13 05:23:30+00,1775,309.03
2022-09-13 05:23:32+00,1775,309.04
2022-09-13 05:23:34+00,1775,309.04
2022-09-13 05:23:36+00,1775,309.04
2022-09-13 05:23:38+00,1775,309.04
2022-09-13 05:23:40+00,1775,309.04
2022-09-13 05:23:42+00,1775,309.025
2022-09-13 05:23:44+00,1775,309.035
2022-09-13 05:23:46+00,1775,309.04
2022-09-13 05:23:48+00,1775,309.03
2022-09-13 05:23:50+00,1775,309.04
2022-09-13 05:23:52+00,1775,309.04
2022-09-13 05:23:54+00,1775,309.025
2022-09-13 05:23:56+00,1775,309.03
2022-09-13 05:23:58+00,1775,309.03
2022-09-13 05:24:00+00,1775,309.03
2022-09-13 05:24:02+00,1775,309.025
2022-09-13 05:24:04+00,1775,309.03
2022-09-13 05:24:06+00,1775,309.025
2022-09-13 05:24:08+00,1775,309.03
2022-09-13 05:24:10+00,1775,309.025
2022-09-13 05:24:12+00,1775,309.02
2022-09-13 05:24:14+00,1775,309.035
2022-09-13 05:24:16+00,1775,309.02
2022-09-13 05:24:18+00,1775,309.05
2022-09-13 05:24:20+00,1775,309.025
2022-09-13 05:24:22+00,1775,309.025
2022-09-13 05:24:24+00,1775,309.025
2022-09-13 05:24:26+00,1775,309.02
2022-09-13 05:24:28+00,1775,309.035
2022-09-13 05:24:30+00,1775,309.01
2022-09-13 05:24:32+00,1775,309.015
2022-09-13 05:24:34+00,1775,309.025
2022-09-13 05:24:36+00,1775,309.025
2022-09-13 05:24:38+00,1775,309.025
2022-09-13 05:24:40+00,1775,309.02
2022-09-13 05:24:42+00,1775,309.02
2022-09-13 05:24:44+00,1775,309.02
2022-09-13 05:24:46+00,1775,309.025
2022-09-13 05:24:48+00,1775,309.02
2022-09-13 05:24:50+00,1775,309.02
2022-09-13 05:24:52+00,1775,309.015
2022-09-13 05:24:54+00,1775,309.02
2022-09-13 05:24:56+00,1775,309.02
2022-09-13 05:24:58+00,1775,309.025
2022-09-13 05:25:00+00,1775,309.02
2022-09-13 05:25:02+00,1775,309.02
2022-09-13 05:25:04+00,1775,309.02
2022-09-13 05:25:06+00,1775,309.015
2022-09-13 05:25:08+00,1775,309.015
2022-09-13 05:25:10+00,1775,309.01
2022-09-13 05:25:12+00,1775,309.02
2022-09-13 05:25:14+00,1775,309.02
2022-09-13 05:25:16+00,1775,309.015
2022-09-13 05:25:18+00,1775,309.015
2022-09-13 05:25:20+00,1775,309.02
2022-09-13 05:25:22+00,1775,309.02
2022-09-13 05:25:24+00,1775,309.015
2022-09-13 05:25:26+00,1775,309.015
2022-09-13 05:25:28+00,1775,309.01
2022-09-13 05:25:30+00,1775,309.005
2022-09-13 05:25:32+00,1775,309.01
2022-09-13 05:25:34+00,1775,309.015
2022-09-13 05:25:36+00,1775,309.01
2022-09-13 05:25:38+00,1775,309.015
2022-09-13 05:25:40+00,1775,309.01
2022-09-13 05:25:42+00,1775,309.015
2022-09-13 05:25:44+00,1775,309.015
2022-09-13 05:25:46+00,1775,309.015
2022-09-13 05:25:48+00,1775,309.01
2022-09-13 05:25:50+00,1775,309.015
2022-09-13 05:25:52+00,1775,309.015
2022-09-13 05:25:54+00,1775,309.005
2022-09-13 05:25:56+00,1775,309.02
2022-09-13 05:25:58+00,1775,309.01
2022-09-13 05:26:00+00,1775,309.01
2022-09-13 05:26:02+00,1775,309.015
2022-09-13 05:26:04+00,1775,309.005
2022-09-13 05:26:06+00,1775,309
2022-09-13 05:26:08+00,1775,309.01
2022-09-13 05:26:10+00,1775,309.005
2022-09-13 05:26:12+00,1775,309.015
2022-09-13 05:26:14+00,1775,309.01
2022-09-13 05:26:16+00,1775,309.01
2022-09-13 05:26:18+00,1775,309.01
2022-09-13 05:26:20+00,1775,308.995
2022-09-13 05:26:22+00,1775,309
2022-09-13 05:26:24+00,1775,309.01
2022-09-13 05:26:26+00,1775,309.01
2022-09-13 05:26:28+00,1775,309.005
2022-09-13 05:26:30+00,1775,309
2022-09-13 05:26:32+00,1775,309.01
2022-09-13 05:26:34+00,1775,309.01
2022-09-13 05:26:36+00,1775,309.005
2022-09-13 05:26:38+00,1775,309.01
2022-09-13 05:26:40+00,1775,309.01
2022-09-13 05:26:42+00,1775,309
2022-09-13 05:26:44+00,1775,309
2022-09-13 05:26:46+00,1775,309.005
2022-09-13 05:26:48+00,1775,309.005
2022-09-13 05:26:50+00,1775,309
2022-09-13 05:26:52+00,1775,309.01
2022-09-13 05:26:54+00,1775,309.005
2022-09-13 05:26:56+00,1775,309.005
2022-09-13 05:26:58+00,1775,309
2022-09-13 05:27:00+00,1775,308.995
2022-09-13 05:27:02+00,1775,308.995
2022-09-13 05:27:04+00,1775,309.005
2022-09-13 05:27:06+00,1775,308.995
2022-09-13 05:27:08+00,1775,309.005
2022-09-13 05:27:10+00,1775,309
2022-09-13 05:27:12+00,1775,308.99
2022-09-13 05:27:14+00,1775,308.99
2022-09-13 05:27:16+00,1775,309
2022-09-13 05:27:18+00,1775,308.995
2022-09-13 05:27:20+00,1775,308.995
2022-09-13 05:27:22+00,1775,308.995
2022-09-13 05:27:24+00,1775,308.995
2022-09-13 05:27:26+00,1775,309.005
2022-09-13 05:27:28+00,1775,308.99
2022-09-13 05:27:30+00,1775,308.99
2022-09-13 05:27:32+00,1775,308.99
2022-09-13 05:27:34+00,1775,308.995
2022-09-13 05:27:36+00,1775,308.995
2022-09-13 05:27:38+00,1775,308.995
2022-09-13 05:27:40+00,1775,308.995
2022-09-13 05:27:42+00,1775,308.985
2022-09-13 05:27:44+00,1775,308.99
2022-09-13 05:27:46+00,1775,309
2022-09-13 05:27:48+00,1775,309
2022-09-13 05:27:50+00,1775,308.995
2022-09-13 05:27:52+00,1775,308.995
2022-09-13 05:27:54+00,1775,308.99
2022-09-13 05:27:56+00,1775,308.99
2022-09-13 05:27:58+00,1775,308.995
2022-09-13 05:28:00+00,1775,308.99
2022-09-13 05:28:02+00,1775,308.985
2022-09-13 05:28:04+00,1775,308.99
2022-09-13 05:28:06+00,1775,309
2022-09-13 05:28:08+00,1775,308.985
2022-09-13 05:28:10+00,1775,308.985
2022-09-13 05:28:12+00,1775,308.995
2022-09-13 05:28:14+00,1775,308.985
2022-09-13 05:28:16+00,1775,308.985
2022-09-13 05:28:18+00,1775,308.995
2022-09-13 05:28:20+00,1775,308.995
2022-09-13 05:28:22+00,1775,308.985
2022-09-13 05:28:24+00,1775,308.985
2022-09-13 05:28:26+00,1775,308.98
2022-09-13 05:28:28+00,1775,308.99
2022-09-13 05:28:30+00,1775,308.975
2022-09-13 05:28:32+00,1775,308.99
2022-09-13 05:28:34+00,1775,308.985
2022-09-13 05:28:36+00,1775,308.985
2022-09-13 05:28:38+00,1775,308.985
2022-09-13 05:28:40+00,1775,308.99
2022-09-13 05:28:42+00,1775,308.99
2022-09-13 05:28:44+00,1775,308.99
2022-09-13 05:28:46+00,1775,308.985
2022-09-13 05:28:48+00,1775,308.985
2022-09-13 05:28:50+00,1775,308.985
2022-09-13 05:28:52+00,1775,308.99
2022-09-13 05:28:54+00,1775,308.985
2022-09-13 05:28:56+00,1775,308.99
2022-09-13 05:28:58+00,1775,308.99
2022-09-13 05:29:00+00,1775,308.98
2022-09-13 05:29:02+00,1775,308.99
2022-09-13 05:29:04+00,1775,308.99
2022-09-13 05:29:06+00,1775,308.985
2022-09-13 05:29:08+00,1775,308.985
2022-09-13 05:29:10+00,1775,308.985
2022-09-13 05:29:12+00,1775,308.98
2022-09-13 05:29:14+00,1775,308.985
2022-09-13 05:29:16+00,1775,308.98
2022-09-13 05:29:18+00,1775,308.98
2022-09-13 05:29:20+00,1775,308.975
2022-09-13 05:29:22+00,1775,308.99
2022-09-13 05:29:24+00,1775,308.99
2022-09-13 05:29:26+00,1775,308.98
2022-09-13 05:29:28+00,1775,308.99
2022-09-13 05:29:30+00,1775,308.985
2022-09-13 05:29:32+00,1775,308.98
2022-09-13 05:29:34+00,1775,308.98
2022-09-13 05:29:36+00,1775,308.985
2022-09-13 05:29:38+00,1775,308.99
2022-09-13 05:29:40+00,1775,308.98
2022-09-13 05:29:42+00,1775,308.98
2022-09-13 05:29:44+00,1775,308.98
2022-09-13 05:29:46+00,1775,308.98
2022-09-13 05:29:48+00,1775,308.98
2022-09-13 05:29:50+00,1775,308.975
2022-09-13 05:29:52+00,1775,308.98
2022-09-13 05:29:54+00,1775,308.98
2022-09-13 05:29:56+00,1775,308.98
2022-09-13 05:29:58+00,1775,308.975
2022-09-13 05:30:00+00,1775,308.97
2022-09-13 05:30:02+00,1775,308.97
2022-09-13 05:30:04+00,1775,308.975
2022-09-13 05:30:06+00,1775,308.97
2022-09-13 05:30:08+00,1775,308.975
2022-09-13 05:30:10+00,1775,308.975
2022-09-13 05:30:12+00,1775,308.975
2022-09-13 05:30:14+00,1775,308.97
2022-09-13 05:30:16+00,1775,308.98
2022-09-13 05:30:18+00,1775,308.98
2022-09-13 05:30:20+00,1775,308.975
2022-09-13 05:30:22+00,1775,308.98
2022-09-13 05:30:24+00,1775,308.975
2022-09-13 05:30:26+00,1775,308.98
2022-09-13 05:30:28+00,1775,308.97
2022-09-13 05:30:30+00,1775,308.975
2022-09-13 05:30:32+00,1775,308.975
2022-09-13 05:30:34+00,1775,308.97
2022-09-13 05:30:36+00,1775,308.98
2022-09-13 05:30:38+00,1775,308.975
2022-09-13 05:30:40+00,1775,308.97
2022-09-13 05:30:42+00,1775,308.97
2022-09-13 05:30:44+00,1775,308.97
2022-09-13 05:30:46+00,1775,308.98
2022-09-13 05:30:48+00,1775,308.97
2022-09-13 05:30:50+00,1775,308.97
2022-09-13 05:30:52+00,1775,308.98
2022-09-13 05:30:54+00,1775,308.975
2022-09-13 05:30:56+00,1775,308.98
2022-09-13 05:30:58+00,1775,308.97
2022-09-13 05:31:00+00,1775,308.98
2022-09-13 05:31:02+00,1775,308.98
2022-09-13 05:31:04+00,1775,308.975
2022-09-13 05:31:06+00,1775,308.97
2022-09-13 05:31:08+00,1775,308.965
2022-09-13 05:31:10+00,1775,308.96
2022-09-13 05:31:12+00,1775,308.965
2022-09-13 05:31:14+00,1775,308.97
2022-09-13 05:31:16+00,1775,308.975
2022-09-13 05:31:18+00,1775,308.965
2022-09-13 05:31:20+00,1775,308.965
2022-09-13 05:31:22+00,1775,308.965
2022-09-13 05:31:24+00,1775,308.97
2022-09-13 05:31:26+00,1775,308.96
2022-09-13 05:31:28+00,1775,308.965
2022-09-13 05:31:30+00,1775,308.97
2022-09-13 05:31:32+00,1775,308.98
2022-09-13 05:31:34+00,1775,308.955
2022-09-13 05:31:36+00,1775,308.96
2022-09-13 05:31:38+00,1775,308.97
2022-09-13 05:31:40+00,1775,308.97
2022-09-13 05:31:42+00,1775,308.965
2022-09-13 05:31:44+00,1775,308.965
2022-09-13 05:31:46+00,1775,308.965
2022-09-13 05:31:48+00,1775,308.96
2022-09-13 05:31:50+00,1775,308.96
2022-09-13 05:31:52+00,1775,308.97
2022-09-13 05:31:54+00,1775,308.955
2022-09-13 05:31:56+00,1775,308.955
2022-09-13 05:31:58+00,1775,308.96
2022-09-13 05:32:00+00,1775,308.955
2022-09-13 05:32:02+00,1775,308.96
2022-09-13 05:32:04+00,1775,308.96
2022-09-13 05:32:06+00,1775,308.965
2022-09-13 05:32:08+00,1775,308.96
2022-09-13 05:32:10+00,1775,308.96
2022-09-13 05:32:12+00,1775,308.96
2022-09-13 05:32:14+00,1775,308.95
2022-09-13 05:32:16+00,1775,308.955
2022-09-13 05:32:18+00,1775,308.955
2022-09-13 05:32:20+00,1775,308.955
2022-09-13 05:32:22+00,1775,308.955
2022-09-13 05:32:24+00,1775,308.96
2022-09-13 05:32:26+00,1775,308.96
2022-09-13 05:32:28+00,1775,308.96
2022-09-13 05:32:30+00,1775,308.97
2022-09-13 05:32:32+00,1775,308.95
2022-09-13 05:32:34+00,1775,308.96
2022-09-13 05:32:36+00,1775,308.965
2022-09-13 05:32:38+00,1775,308.96
2022-09-13 05:32:40+00,1775,308.96
2022-09-13 05:32:42+00,1775,308.95
2022-09-13 05:32:44+00,1775,308.97
2022-09-13 05:32:46+00,1775,308.955
2022-09-13 05:32:48+00,1775,308.97
2022-09-13 05:32:50+00,1775,308.955
2022-09-13 05:32:52+00,1775,308.95
2022-09-13 05:32:54+00,1775,308.955
2022-09-13 05:32:56+00,1775,308.955
2022-09-13 05:32:58+00,1775,308.95
2022-09-13 05:33:00+00,1775,308.96
2022-09-13 05:33:02+00,1775,308.96
2022-09-13 05:33:04+00,1775,308.95
2022-09-13 05:33:06+00,1775,308.95
2022-09-13 05:33:08+00,1775,308.955
2022-09-13 05:33:10+00,1775,308.945
2022-09-13 05:33:12+00,1775,308.95
2022-09-13 05:33:14+00,1775,308.955
2022-09-13 05:33:16+00,1775,308.95
2022-09-13 05:33:18+00,1775,308.95
2022-09-13 05:33:20+00,1775,308.945
2022-09-13 05:33:22+00,1775,308.94
2022-09-13 05:33:24+00,1775,308.95
2022-09-13 05:33:26+00,1775,308.95
2022-09-13 05:33:28+00,1775,308.95
2022-09-13 05:33:30+00,1775,308.945
2022-09-13 05:33:32+00,1775,308.945
2022-09-13 05:33:34+00,1775,308.945
2022-09-13 05:33:36+00,1775,308.945
2022-09-13 05:33:38+00,1775,308.945
2022-09-13 05:33:40+00,1775,308.95
2022-09-13 05:33:42+00,1775,308.955
2022-09-13 05:33:44+00,1775,308.95
2022-09-13 05:33:46+00,1775,308.945
2022-09-13 05:33:48+00,1775,308.945
2022-09-13 05:33:50+00,1775,308.945
2022-09-13 05:33:52+00,1775,308.935
2022-09-13 05:33:54+00,1775,308.945
2022-09-13 05:33:56+00,1775,308.945
2022-09-13 05:33:58+00,1775,308.94
2022-09-13 05:34:00+00,1775,308.945
2022-09-13 05:34:02+00,1775,308.93
2022-09-13 05:34:04+00,1775,308.945
2022-09-13 05:34:06+00,1775,308.935
2022-09-13 05:34:08+00,1775,308.95
2022-09-13 05:34:10+00,1775,308.945
2022-09-13 05:34:12+00,1775,308.94
2022-09-13 05:34:14+00,1775,308.94
2022-09-13 05:34:16+00,1775,308.945
2022-09-13 05:34:18+00,1775,308.945
2022-09-13 05:34:20+00,1775,308.94
2022-09-13 05:34:22+00,1775,308.935
2022-09-13 05:34:24+00,1775,308.94
2022-09-13 05:34:26+00,1775,308.93
2022-09-13 05:34:28+00,1775,308.94
2022-09-13 05:34:30+00,1775,308.93
2022-09-13 05:34:32+00,1775,308.94
2022-09-13 05:34:34+00,1775,308.94
2022-09-13 05:34:36+00,1775,308.945
2022-09-13 05:34:38+00,1775,308.945
2022-09-13 05:34:40+00,1775,308.94
2022-09-13 05:34:42+00,1775,308.94
2022-09-13 05:34:44+00,1775,308.935
2022-09-13 05:34:46+00,1775,308.94
2022-09-13 05:34:48+00,1775,308.94
2022-09-13 05:34:50+00,1775,308.94
2022-09-13 05:34:52+00,1775,308.94
2022-09-13 05:34:54+00,1775,308.945
2022-09-13 05:34:56+00,1775,308.94
2022-09-13 05:34:58+00,1775,308.93
2022-09-13 05:35:00+00,1775,308.93
2022-09-13 05:35:02+00,1775,308.94
2022-09-13 05:35:04+00,1775,308.94
2022-09-13 05:35:06+00,1775,308.94
2022-09-13 05:35:08+00,1775,308.94
2022-09-13 05:35:10+00,1775,308.94
2022-09-13 05:35:12+00,1775,308.94
2022-09-13 05:35:14+00,1775,308.935
2022-09-13 05:35:16+00,1775,308.935
2022-09-13 05:35:18+00,1775,308.93
2022-09-13 05:35:20+00,1775,308.94
2022-09-13 05:35:22+00,1775,308.935
2022-09-13 05:35:24+00,1775,308.94
2022-09-13 05:35:26+00,1775,308.945
2022-09-13 05:35:28+00,1775,308.935
2022-09-13 05:35:30+00,1775,308.94
2022-09-13 05:35:32+00,1775,308.94
2022-09-13 05:35:34+00,1775,308.94
2022-09-13 05:35:36+00,1775,308.95
2022-09-13 05:35:38+00,1775,308.935
2022-09-13 05:35:40+00,1775,308.94
2022-09-13 05:35:42+00,1775,308.94
2022-09-13 05:35:44+00,1775,308.935
2022-09-13 05:35:46+00,1775,308.935
2022-09-13 05:35:48+00,1775,308.925
2022-09-13 05:35:50+00,1775,308.935
2022-09-13 05:35:52+00,1775,308.935
2022-09-13 05:35:54+00,1775,308.93
2022-09-13 05:35:56+00,1775,308.935
2022-09-13 05:35:58+00,1775,308.935
2022-09-13 05:36:00+00,1775,308.94
2022-09-13 05:36:02+00,1775,308.935
2022-09-13 05:36:04+00,1775,308.93
2022-09-13 05:36:06+00,1775,308.935
2022-09-13 05:36:08+00,1775,308.94
2022-09-13 05:36:10+00,1775,308.93
2022-09-13 05:36:12+00,1775,308.94
2022-09-13 05:36:14+00,1775,308.93
2022-09-13 05:36:16+00,1775,308.93
2022-09-13 05:36:18+00,1775,308.93
2022-09-13 05:36:20+00,1775,308.94
2022-09-13 05:36:22+00,1775,308.935
2022-09-13 05:36:24+00,1775,308.945
2022-09-13 05:36:26+00,1775,308.935
2022-09-13 05:36:28+00,1775,308.94
2022-09-13 05:36:30+00,1775,308.93
2022-09-13 05:36:32+00,1775,308.93
2022-09-13 05:36:34+00,1775,308.935
2022-09-13 05:36:36+00,1775,308.93
2022-09-13 05:36:38+00,1775,308.945
2022-09-13 05:36:40+00,1775,308.93
2022-09-13 05:36:42+00,1775,308.935
2022-09-13 05:36:44+00,1775,308.935
2022-09-13 05:36:46+00,1775,308.935
2022-09-13 05:36:48+00,1775,308.935
2022-09-13 05:36:50+00,1775,308.94
2022-09-13 05:36:52+00,1775,308.945
2022-09-13 05:36:54+00,1775,308.935
2022-09-13 05:36:56+00,1775,308.935
2022-09-13 05:36:58+00,1775,308.925
2022-09-13 05:37:00+00,1775,308.94
2022-09-13 05:37:02+00,1775,308.935
2022-09-13 05:37:04+00,1775,308.925
2022-09-13 05:37:06+00,1775,308.93
2022-09-13 05:37:08+00,1775,308.94
2022-09-13 05:37:10+00,1775,308.935
2022-09-13 05:37:12+00,1775,308.935
2022-09-13 05:37:14+00,1775,308.93
2022-09-13 05:37:16+00,1775,308.92
2022-09-13 05:37:18+00,1775,308.93
2022-09-13 05:37:20+00,1775,308.935
2022-09-13 05:37:22+00,1775,308.935
2022-09-13 05:37:24+00,1775,308.935
2022-09-13 05:37:26+00,1775,308.94
2022-09-13 05:37:28+00,1775,308.93
2022-09-13 05:37:30+00,1775,308.935
2022-09-13 05:37:32+00,1775,308.935
2022-09-13 05:37:34+00,1775,308.93
2022-09-13 05:37:36+00,1775,308.93
2022-09-13 05:37:38+00,1775,308.935
2022-09-13 05:37:40+00,1775,308.935
2022-09-13 05:37:42+00,1775,308.93
2022-09-13 05:37:44+00,1775,308.935
2022-09-13 05:37:46+00,1775,308.94
2022-09-13 05:37:48+00,1775,308.935
2022-09-13 05:37:50+00,1775,308.93
2022-09-13 05:37:52+00,1775,308.93
2022-09-13 05:37:54+00,1775,308.935
2022-09-13 05:37:56+00,1775,308.935
2022-09-13 05:37:58+00,1775,308.935
2022-09-13 05:38:00+00,1775,308.935
2022-09-13 05:38:02+00,1775,308.94
2022-09-13 05:38:04+00,1775,308.93
2022-09-13 05:38:06+00,1775,308.935
2022-09-13 05:38:08+00,1775,308.94
2022-09-13 05:38:10+00,1775,308.935
2022-09-13 05:38:12+00,1775,308.93
2022-09-13 05:38:14+00,1775,308.93
2022-09-13 05:38:16+00,1775,308.93
2022-09-13 05:38:18+00,1775,308.93
2022-09-13 05:38:20+00,1775,308.93
2022-09-13 05:38:22+00,1775,308.94
2022-09-13 05:38:24+00,1775,308.925
2022-09-13 05:38:26+00,1775,308.94
2022-09-13 05:38:28+00,1775,308.935
2022-09-13 05:38:30+00,1775,308.93
2022-09-13 05:38:32+00,1775,308.935
2022-09-13 05:38:34+00,1775,308.93
2022-09-13 05:38:36+00,1775,308.925
2022-09-13 05:38:38+00,1775,308.93
2022-09-13 05:38:40+00,1775,308.935
2022-09-13 05:38:42+00,1775,308.92
2022-09-13 05:38:44+00,1775,308.935
2022-09-13 05:38:46+00,1775,308.925
2022-09-13 05:38:48+00,1775,308.935
2022-09-13 05:38:50+00,1775,308.93
2022-09-13 05:38:52+00,1775,308.93
2022-09-13 05:38:54+00,1775,308.93
2022-09-13 05:38:56+00,1775,308.93
2022-09-13 05:38:58+00,1775,308.935
2022-09-13 05:39:00+00,1775,308.92
2022-09-13 05:39:02+00,1775,308.93
2022-09-13 05:39:04+00,1775,308.935
2022-09-13 05:39:06+00,1775,308.925
2022-09-13 05:39:08+00,1775,308.935
2022-09-13 05:39:10+00,1775,308.93
2022-09-13 05:39:12+00,1775,308.93
2022-09-13 05:39:14+00,1775,308.93
2022-09-13 05:39:16+00,1775,308.935
2022-09-13 05:39:18+00,1775,308.93
2022-09-13 05:39:20+00,1775,308.925
2022-09-13 05:39:22+00,1775,308.93
2022-09-13 05:39:24+00,1775,308.93
2022-09-13 05:39:26+00,1775,308.93
2022-09-13 05:39:28+00,1775,308.93
2022-09-13 05:39:30+00,1775,308.935
2022-09-13 05:39:32+00,1775,308.935
2022-09-13 05:39:34+00,1775,308.925
2022-09-13 05:39:36+00,1775,308.93
2022-09-13 05:39:38+00,1775,308.93
2022-09-13 05:39:40+00,1775,308.935
